data,time
7.223064195058666,16
11.066184678140822,40
8.19341010791527,58
13.018569997981036,87
29.59693346416486,112
19.756501637114532,133
10.198459829919173,148
6.541045895607328,164
13.131283798640945,181
5.5632074471982955,189
19.350072974652335,208
8.417963108289273,223
17.163557109998987,251
15.125264369835609,274
18.67994710355053,299
17.06840674688144,325
7.865102880352127,336
11.12888394616188,357
20.145086248403903,386
14.69543444694274,403
8.725732027739129,426
15.046945029143345,446
9.940364513433225,463
17.705546842279684,486
10.816900926682534,498
16.498086566266934,517
8.156804374999373,529
8.188779571019912,541
24.2441756338092,580
-0.22902953699009654,598
45.546451423997496,625
38.07367108361053,647
38.61516896426041,669
40.70593620415425,692
40.255248914986446,715
39.92364126931729,738
38.30420863184466,760
38.470837015266405,782
40.03175797569686,805
38.71961191959384,827
38.19985692819672,849
40.21841398313315,872
40.03143480236053,895
38.62381150351483,917
38.86215527024882,939
38.59822783295563,961
38.22042277759533,983
38.611990025064365,1005
38.69306505954991,1027
38.646031270942565,1049
37.095199112270166,1070
38.52600100758013,1092
38.23439057699125,1114
38.5404264710405,1136
40.28794728825757,1159
40.47038175981671,1182
39.00501201553518,1204
40.197880730952534,1227
40.16430896711202,1250
38.51807258973804,1272
40.166436220515465,1295
38.99523195154662,1317
37.19245810109056,1338
40.22022280486347,1361
38.78242145806369,1383
38.61973495319464,1405
38.43496307008386,1427
40.158654550039266,1450
39.97597768899934,1473
38.618926384428946,1495
38.48754995059219,1517
38.20208377435965,1539
38.54810003526342,1561
38.20609318327018,1583
38.68979981178879,1605
40.29115351210738,1628
38.3766724929706,1650
36.68625759068143,1671
37.034723530659264,1692
40.362090617705704,1715
38.830059535880245,1737
38.216279555736925,1759
40.18821962403956,1782
38.374604051535044,1804
40.35744819832493,1827
38.671693369579515,1849
40.1499859196424,1872
39.895146084482676,1895
40.49783608039462,1918
38.914048898203376,1940
38.707743234761246,1962
41.79741158382825,1986
38.61437803888525,2008
38.565332672342464,2030
38.30467203326459,2052
40.13852152209697,2075
38.67476223208014,2097
38.331779951052205,2119
38.882630716056866,2141
38.971964608008115,2163
38.46432008177387,2185
40.66331072100154,2208
38.47251530334308,2230
38.8822700771261,2252
38.898205627263806,2274
38.45048405679627,2296
38.75671612850625,2318
38.68177302161409,2340
38.72067511621521,2362
40.333125877556576,2385
38.823489805803796,2407
36.81020852654092,2428
38.55248055002715,2450
38.61102077466172,2472
38.40538034583965,2494
38.54092988631882,2516
38.74071221015463,2538
40.36115972638984,2561
38.4983512708358,2583
38.46581893101472,2605
38.73092545691487,2627
38.72246716476755,2649
38.85426284408195,2671
38.68455424652427,2693
38.90480421650688,2715
38.819328207937986,2737
38.36280144892368,2759
40.28714785757471,2782
38.475729025918035,2804
38.83374430000493,2826
40.11211890943182,2849
40.149924716699296,2872
40.09412556222152,2895
38.766616571690086,2917
38.98171129292739,2939
38.911673779623754,2961
40.21805931400244,2984
38.52048022668401,3006
40.448385040431816,3029
37.07426338651544,3050
40.19578653837238,3073
40.42166564703132,3096
38.32682797603874,3118
40.14279483334181,3141
40.75503723828092,3164
40.34976329181324,3187
38.234191754775736,3209
38.72797004068799,3231
39.128830376213045,3253
40.04988335828996,3276
38.4172557625781,3298
38.424287524156924,3320
38.49597111793191,3342
38.62841361597607,3364
40.16936271865701,3387
